"Index","LT","Age","Country","Locality","Site","Date","GPS Latitude N","GPS Longitude E","End-Start (Intercept)","NumberOfIntercepts","TransectLength","NumberOfCoralIntercepts","TransectCoralLength","Depth [m]","ReefZone","Category","Kingdom","Phylum","Class","Order","Family","Genus","Species","ScientificName","Rank","AphiaID"
1278,"SB_2","MIS5e","Egypt","El Quseir","Sharm el Bahari","06/11/2019",25.866694,34.420361,63,73,2224,53,1734,NA,"Shallow reef slope","CD","Animalia","Cnidaria","Hexacorallia","Scleractinia","Lobophylliidae","Lobophyllia","hemprichii","Lobophyllia hemprichii","Species",207392
1279,"SB_2","MIS5e","Egypt","El Quseir","Sharm el Bahari","06/11/2019",25.866694,34.420361,121,73,2224,53,1734,NA,"Shallow reef slope","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Pocillopora","sp.","Pocillopora sp.","Genus",206938
1280,"SB_2","MIS5e","Egypt","El Quseir","Sharm el Bahari","06/11/2019",25.866694,34.420361,56,73,2224,53,1734,NA,"Shallow reef slope","CD","Animalia","Cnidaria","Hexacorallia","Scleractinia","Lobophylliidae","Lobophyllia","sp.","Lobophyllia sp.","Genus",205310
1281,"SB_2","MIS5e","Egypt","El Quseir","Sharm el Bahari","06/11/2019",25.866694,34.420361,26,73,2224,53,1734,NA,"Shallow reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Leptastreidae","Leptastrea","bottae","Leptastrea bottae","Species",207476
1282,"SB_2","MIS5e","Egypt","El Quseir","Sharm el Bahari","06/11/2019",25.866694,34.420361,16,73,2224,53,1734,NA,"Shallow reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Favites","chinensis","Favites chinensis","Species",207451
1283,"SB_2","MIS5e","Egypt","El Quseir","Sharm el Bahari","06/11/2019",25.866694,34.420361,11,73,2224,53,1734,NA,"Shallow reef slope","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","gen.","sp.","Pocilloporidae","Family",135079
1284,"SB_2","MIS5e","Egypt","El Quseir","Sharm el Bahari","06/11/2019",25.866694,34.420361,11,73,2224,53,1734,NA,"Shallow reef slope","CF","Animalia","Cnidaria","Hexacorallia","Scleractinia","Acroporidae","Montipora","aequituberculata","Montipora aequituberculata","Species",207144
1285,"SB_2","MIS5e","Egypt","El Quseir","Sharm el Bahari","06/11/2019",25.866694,34.420361,12,73,2224,53,1734,NA,"Shallow reef slope","CME","Animalia","Cnidaria","Hydrozoa","Anthoathecata","Milleporidae","Millepora","sp.","Millepora sp.","Genus",205902
1286,"SB_2","MIS5e","Egypt","El Quseir","Sharm el Bahari","06/11/2019",25.866694,34.420361,11,73,2224,53,1734,NA,"Shallow reef slope","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","gen.","sp.","Pocilloporidae","Family",135079
1287,"SB_2","MIS5e","Egypt","El Quseir","Sharm el Bahari","06/11/2019",25.866694,34.420361,23,73,2224,53,1734,NA,"Shallow reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
1288,"SB_2","MIS5e","Egypt","El Quseir","Sharm el Bahari","06/11/2019",25.866694,34.420361,36,73,2224,53,1734,NA,"Shallow reef slope","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","gen.","sp.","Pocilloporidae","Family",135079
1289,"SB_2","MIS5e","Egypt","El Quseir","Sharm el Bahari","06/11/2019",25.866694,34.420361,36,73,2224,53,1734,NA,"Shallow reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
1290,"SB_2","MIS5e","Egypt","El Quseir","Sharm el Bahari","06/11/2019",25.866694,34.420361,8,73,2224,53,1734,NA,"Shallow reef slope","CME","Animalia","Cnidaria","Hydrozoa","Anthoathecata","Milleporidae","Millepora","sp.","Millepora sp.","Genus",205902
1291,"SB_2","MIS5e","Egypt","El Quseir","Sharm el Bahari","06/11/2019",25.866694,34.420361,37,73,2224,53,1734,NA,"Shallow reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Echinopora","gemmacea","Echinopora gemmacea","Species",207418
1292,"SB_2","MIS5e","Egypt","El Quseir","Sharm el Bahari","06/11/2019",25.866694,34.420361,25,73,2224,53,1734,NA,"Shallow reef slope","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Pocillopora","sp.","Pocillopora sp.","Genus",206938
1293,"SB_2","MIS5e","Egypt","El Quseir","Sharm el Bahari","06/11/2019",25.866694,34.420361,11,73,2224,53,1734,NA,"Shallow reef slope","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Pocillopora","sp.","Pocillopora sp.","Genus",206938
1294,"SB_2","MIS5e","Egypt","El Quseir","Sharm el Bahari","06/11/2019",25.866694,34.420361,20,73,2224,53,1734,NA,"Shallow reef slope","CD","Animalia","Cnidaria","Hexacorallia","Scleractinia","Lobophylliidae","Lobophyllia","sp.","Lobophyllia sp.","Genus",205310
1295,"SB_2","MIS5e","Egypt","El Quseir","Sharm el Bahari","06/11/2019",25.866694,34.420361,13,73,2224,53,1734,NA,"Shallow reef slope","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","gen.","sp.","Pocilloporidae","Family",135079
1296,"SB_2","MIS5e","Egypt","El Quseir","Sharm el Bahari","06/11/2019",25.866694,34.420361,17,73,2224,53,1734,NA,"Shallow reef slope","CD","Animalia","Cnidaria","Hexacorallia","Scleractinia","Lobophylliidae","Lobophyllia","sp.","Lobophyllia sp.","Genus",205310
1297,"SB_2","MIS5e","Egypt","El Quseir","Sharm el Bahari","06/11/2019",25.866694,34.420361,24,73,2224,53,1734,NA,"Shallow reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Echinopora","sp.","Echinopora sp.","Genus",205519
1298,"SB_2","MIS5e","Egypt","El Quseir","Sharm el Bahari","06/11/2019",25.866694,34.420361,101,73,2224,53,1734,NA,"Shallow reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Platygyra","sinensis","Platygyra sinensis","Species",207486
1299,"SB_2","MIS5e","Egypt","El Quseir","Sharm el Bahari","06/11/2019",25.866694,34.420361,77,73,2224,53,1734,NA,"Shallow reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Euphylliidae","Galaxea","fascicularis","Galaxea fascicularis","Species",207366
1300,"SB_2","MIS5e","Egypt","El Quseir","Sharm el Bahari","06/11/2019",25.866694,34.420361,20,73,2224,53,1734,NA,"Shallow reef slope","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","gen.","sp.","Pocilloporidae","Family",135079
1301,"SB_2","MIS5e","Egypt","El Quseir","Sharm el Bahari","06/11/2019",25.866694,34.420361,93,73,2224,53,1734,NA,"Shallow reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
1302,"SB_3","MIS5e","Egypt","El Quseir","Sharm el Bahari","07/11/2019",25.866694,34.420306,42,118,2631,68,1510,NA,"Shallow reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Dipsastraea","pallida","Dipsastraea pallida","Species",758233
1303,"SB_3","MIS5e","Egypt","El Quseir","Sharm el Bahari","07/11/2019",25.866694,34.420306,8,118,2631,68,1510,NA,"Shallow reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
1304,"SB_3","MIS5e","Egypt","El Quseir","Sharm el Bahari","07/11/2019",25.866694,34.420306,8,118,2631,68,1510,NA,"Shallow reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
1305,"SB_3","MIS5e","Egypt","El Quseir","Sharm el Bahari","07/11/2019",25.866694,34.420306,13,118,2631,68,1510,NA,"Shallow reef slope","ACB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Acroporidae","Acropora","sp.","Acropora sp.","Genus",205469
1306,"SB_3","MIS5e","Egypt","El Quseir","Sharm el Bahari","07/11/2019",25.866694,34.420306,17,118,2631,68,1510,NA,"Shallow reef slope","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Pocillopora","sp.","Pocillopora sp.","Genus",206938
1307,"SB_3","MIS5e","Egypt","El Quseir","Sharm el Bahari","07/11/2019",25.866694,34.420306,14,118,2631,68,1510,NA,"Shallow reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Echinopora","sp.","Echinopora sp.","Genus",205519
1308,"SB_3","MIS5e","Egypt","El Quseir","Sharm el Bahari","07/11/2019",25.866694,34.420306,13,118,2631,68,1510,NA,"Shallow reef slope","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Pocillopora","sp.","Pocillopora sp.","Genus",206938
1309,"SB_3","MIS5e","Egypt","El Quseir","Sharm el Bahari","07/11/2019",25.866694,34.420306,37,118,2631,68,1510,NA,"Shallow reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Echinopora","gemmacea","Echinopora gemmacea","Species",207418
1310,"SB_3","MIS5e","Egypt","El Quseir","Sharm el Bahari","07/11/2019",25.866694,34.420306,17,118,2631,68,1510,NA,"Shallow reef slope","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Pocillopora","sp.","Pocillopora sp.","Genus",206938
1311,"SB_3","MIS5e","Egypt","El Quseir","Sharm el Bahari","07/11/2019",25.866694,34.420306,3,118,2631,68,1510,NA,"Shallow reef slope","CMR","Animalia","Cnidaria","Hexacorallia","Scleractinia","Fungiidae","gen.","sp.","Fungiidae","Family",196100
1312,"SB_3","MIS5e","Egypt","El Quseir","Sharm el Bahari","07/11/2019",25.866694,34.420306,32,118,2631,68,1510,NA,"Shallow reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Echinopora","sp.","Echinopora sp.","Genus",205519
1313,"SB_3","MIS5e","Egypt","El Quseir","Sharm el Bahari","07/11/2019",25.866694,34.420306,8,118,2631,68,1510,NA,"Shallow reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
1314,"SB_3","MIS5e","Egypt","El Quseir","Sharm el Bahari","07/11/2019",25.866694,34.420306,8,118,2631,68,1510,NA,"Shallow reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
1315,"SB_3","MIS5e","Egypt","El Quseir","Sharm el Bahari","07/11/2019",25.866694,34.420306,18,118,2631,68,1510,NA,"Shallow reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Echinopora","sp.","Echinopora sp.","Genus",205519
1316,"SB_3","MIS5e","Egypt","El Quseir","Sharm el Bahari","07/11/2019",25.866694,34.420306,8,118,2631,68,1510,NA,"Shallow reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Euphylliidae","Galaxea","fascicularis","Galaxea fascicularis","Species",207366
1317,"SB_3","MIS5e","Egypt","El Quseir","Sharm el Bahari","07/11/2019",25.866694,34.420306,9,118,2631,68,1510,NA,"Shallow reef slope","AC","Animalia","Cnidaria","Hexacorallia","Scleractinia","Acroporidae","Acropora","sp.","Acropora sp.","Genus",205469
1318,"SB_3","MIS5e","Egypt","El Quseir","Sharm el Bahari","07/11/2019",25.866694,34.420306,15,118,2631,68,1510,NA,"Shallow reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Dipsastraea","pallida","Dipsastraea pallida","Species",758233
1319,"SB_3","MIS5e","Egypt","El Quseir","Sharm el Bahari","07/11/2019",25.866694,34.420306,4,118,2631,68,1510,NA,"Shallow reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
1320,"SB_3","MIS5e","Egypt","El Quseir","Sharm el Bahari","07/11/2019",25.866694,34.420306,8,118,2631,68,1510,NA,"Shallow reef slope","AC","Animalia","Cnidaria","Hexacorallia","Scleractinia","Acroporidae","Acropora","sp.","Acropora sp.","Genus",205469
1321,"SB_3","MIS5e","Egypt","El Quseir","Sharm el Bahari","07/11/2019",25.866694,34.420306,75,118,2631,68,1510,NA,"Shallow reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
1322,"SB_3","MIS5e","Egypt","El Quseir","Sharm el Bahari","07/11/2019",25.866694,34.420306,46,118,2631,68,1510,NA,"Shallow reef slope","CD","Animalia","Cnidaria","Hexacorallia","Scleractinia","Lobophylliidae","Lobophyllia","sp.","Lobophyllia sp.","Genus",205310
1323,"SB_3","MIS5e","Egypt","El Quseir","Sharm el Bahari","07/11/2019",25.866694,34.420306,26,118,2631,68,1510,NA,"Shallow reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Euphylliidae","Galaxea","fascicularis","Galaxea fascicularis","Species",207366
1324,"SB_3","MIS5e","Egypt","El Quseir","Sharm el Bahari","07/11/2019",25.866694,34.420306,84,118,2631,68,1510,NA,"Shallow reef slope","CD","Animalia","Cnidaria","Hexacorallia","Scleractinia","Lobophylliidae","Lobophyllia","hemprichii","Lobophyllia hemprichii","Species",207392
1325,"SB_3","MIS5e","Egypt","El Quseir","Sharm el Bahari","07/11/2019",25.866694,34.420306,37,118,2631,68,1510,NA,"Shallow reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Dendrophylliidae","Turbinaria","sp.","Turbinaria sp.","Genus",206641
1326,"SB_3","MIS5e","Egypt","El Quseir","Sharm el Bahari","07/11/2019",25.866694,34.420306,31,118,2631,68,1510,NA,"Shallow reef slope","CD","Animalia","Cnidaria","Hexacorallia","Scleractinia","Lobophylliidae","Lobophyllia","hemprichii","Lobophyllia hemprichii","Species",207392
1327,"SB_3","MIS5e","Egypt","El Quseir","Sharm el Bahari","07/11/2019",25.866694,34.420306,41,118,2631,68,1510,NA,"Shallow reef slope","CD","Animalia","Cnidaria","Hexacorallia","Scleractinia","Lobophylliidae","Lobophyllia","hemprichii","Lobophyllia hemprichii","Species",207392
1328,"SB_3","MIS5e","Egypt","El Quseir","Sharm el Bahari","07/11/2019",25.866694,34.420306,44,118,2631,68,1510,NA,"Shallow reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Dipsastraea","pallida","Dipsastraea pallida","Species",758233
1329,"SB_3","MIS5e","Egypt","El Quseir","Sharm el Bahari","07/11/2019",25.866694,34.420306,19,118,2631,68,1510,NA,"Shallow reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Euphylliidae","Galaxea","fascicularis","Galaxea fascicularis","Species",207366
1330,"SB_3","MIS5e","Egypt","El Quseir","Sharm el Bahari","07/11/2019",25.866694,34.420306,15,118,2631,68,1510,NA,"Shallow reef slope","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Pocillopora","sp.","Pocillopora sp.","Genus",206938
1331,"SB_3","MIS5e","Egypt","El Quseir","Sharm el Bahari","07/11/2019",25.866694,34.420306,47,118,2631,68,1510,NA,"Shallow reef slope","CD","Animalia","Cnidaria","Hexacorallia","Scleractinia","Lobophylliidae","Lobophyllia","sp.","Lobophyllia sp.","Genus",205310
1332,"SB_3","MIS5e","Egypt","El Quseir","Sharm el Bahari","07/11/2019",25.866694,34.420306,19,118,2631,68,1510,NA,"Shallow reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Goniastrea","stelligera","Goniastrea stelligera","Species",763067
1333,"SB_3","MIS5e","Egypt","El Quseir","Sharm el Bahari","07/11/2019",25.866694,34.420306,19,118,2631,68,1510,NA,"Shallow reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Goniastrea","stelligera","Goniastrea stelligera","Species",763067
1334,"SB_3","MIS5e","Egypt","El Quseir","Sharm el Bahari","07/11/2019",25.866694,34.420306,19,118,2631,68,1510,NA,"Shallow reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Goniastrea","stelligera","Goniastrea stelligera","Species",763067
1335,"SB_3","MIS5e","Egypt","El Quseir","Sharm el Bahari","07/11/2019",25.866694,34.420306,19,118,2631,68,1510,NA,"Shallow reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Goniastrea","stelligera","Goniastrea stelligera","Species",763067
1336,"SB_3","MIS5e","Egypt","El Quseir","Sharm el Bahari","07/11/2019",25.866694,34.420306,5,118,2631,68,1510,NA,"Shallow reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Euphylliidae","Galaxea","fascicularis","Galaxea fascicularis","Species",207366
1337,"SB_3","MIS5e","Egypt","El Quseir","Sharm el Bahari","07/11/2019",25.866694,34.420306,10,118,2631,68,1510,NA,"Shallow reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Cyphastrea","sp.","Cyphastrea sp.","Genus",206488
1338,"SB_3","MIS5e","Egypt","El Quseir","Sharm el Bahari","07/11/2019",25.866694,34.420306,13,118,2631,68,1510,NA,"Shallow reef slope","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Pocillopora","sp.","Pocillopora sp.","Genus",206938
1339,"SB_3","MIS5e","Egypt","El Quseir","Sharm el Bahari","07/11/2019",25.866694,34.420306,5,118,2631,68,1510,NA,"Shallow reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Goniastrea","stelligera","Goniastrea stelligera","Species",763067
1340,"SB_3","MIS5e","Egypt","El Quseir","Sharm el Bahari","07/11/2019",25.866694,34.420306,8,118,2631,68,1510,NA,"Shallow reef slope","CMR","Animalia","Cnidaria","Hexacorallia","Scleractinia","Fungiidae","gen.","sp.","Fungiidae","Family",196100
1341,"SB_3","MIS5e","Egypt","El Quseir","Sharm el Bahari","07/11/2019",25.866694,34.420306,22,118,2631,68,1510,NA,"Shallow reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Favites","chinensis","Favites chinensis","Species",207451
1342,"SB_3","MIS5e","Egypt","El Quseir","Sharm el Bahari","07/11/2019",25.866694,34.420306,11,118,2631,68,1510,NA,"Shallow reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Euphylliidae","Galaxea","fascicularis","Galaxea fascicularis","Species",207366
1343,"SB_3","MIS5e","Egypt","El Quseir","Sharm el Bahari","07/11/2019",25.866694,34.420306,27,118,2631,68,1510,NA,"Shallow reef slope","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","gen.","sp.","Pocilloporidae","Family",135079
1344,"SB_3","MIS5e","Egypt","El Quseir","Sharm el Bahari","07/11/2019",25.866694,34.420306,23,118,2631,68,1510,NA,"Shallow reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Euphylliidae","Galaxea","fascicularis","Galaxea fascicularis","Species",207366
1345,"SB_3","MIS5e","Egypt","El Quseir","Sharm el Bahari","07/11/2019",25.866694,34.420306,18,118,2631,68,1510,NA,"Shallow reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Euphylliidae","Galaxea","fascicularis","Galaxea fascicularis","Species",207366
1346,"SB_3","MIS5e","Egypt","El Quseir","Sharm el Bahari","07/11/2019",25.866694,34.420306,53,118,2631,68,1510,NA,"Shallow reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Platygyra","lamellina","Platygyra lamellina","Species",207487
1347,"SB_3","MIS5e","Egypt","El Quseir","Sharm el Bahari","07/11/2019",25.866694,34.420306,41,118,2631,68,1510,NA,"Shallow reef slope","CME","Animalia","Cnidaria","Hydrozoa","Anthoathecata","Milleporidae","Millepora","platyphylla","Millepora sp.","Genus",210730
1348,"SB_3","MIS5e","Egypt","El Quseir","Sharm el Bahari","07/11/2019",25.866694,34.420306,25,118,2631,68,1510,NA,"Shallow reef slope","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Pocillopora","sp.","Pocillopora sp.","Genus",206938
1349,"SB_3","MIS5e","Egypt","El Quseir","Sharm el Bahari","07/11/2019",25.866694,34.420306,14,118,2631,68,1510,NA,"Shallow reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Echinopora","gemmacea","Echinopora gemmacea","Species",207418
1350,"SB_3","MIS5e","Egypt","El Quseir","Sharm el Bahari","07/11/2019",25.866694,34.420306,6,118,2631,68,1510,NA,"Shallow reef slope","CME","Animalia","Cnidaria","Hydrozoa","Anthoathecata","Milleporidae","Millepora","sp.","Millepora sp.","Genus",205902
1351,"SB_3","MIS5e","Egypt","El Quseir","Sharm el Bahari","07/11/2019",25.866694,34.420306,12,118,2631,68,1510,NA,"Shallow reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Echinopora","gemmacea","Echinopora gemmacea","Species",207418
1352,"SB_3","MIS5e","Egypt","El Quseir","Sharm el Bahari","07/11/2019",25.866694,34.420306,37,118,2631,68,1510,NA,"Shallow reef slope","CME","Animalia","Cnidaria","Hydrozoa","Anthoathecata","Milleporidae","Millepora","sp.","Millepora sp.","Genus",205902
